districtid,timeid,cases
UT_Nainital,11,233
UT_Nainital,12,1610
UT_Nainital,13,18226
UT_Nainital,14,5834
UT_Nainital,15,356
UT_Nainital,16,141
UT_Pauri Garhwal,1,1
UT_Pauri Garhwal,2,61
UT_Pauri Garhwal,3,110
UT_Pauri Garhwal,4,124
UT_Pauri Garhwal,5,853
UT_Pauri Garhwal,6,1188
UT_Pauri Garhwal,7,1327
UT_Pauri Garhwal,8,1079
UT_Pauri Garhwal,9,385
UT_Pauri Garhwal,10,29
UT_Pauri Garhwal,11,-12
UT_Pauri Garhwal,12,519
UT_Pauri Garhwal,13,7665
UT_Pauri Garhwal,14,4039
UT_Pauri Garhwal,15,143
UT_Pauri Garhwal,16,34
UT_Udham Singh Nagar,1,16
UT_Udham Singh Nagar,2,98
UT_Udham Singh Nagar,3,414
UT_Udham Singh Nagar,4,1672
UT_Udham Singh Nagar,5,3901
UT_Udham Singh Nagar,6,2994
UT_Udham Singh Nagar,7,774
UT_Udham Singh Nagar,8,833
UT_Udham Singh Nagar,9,630
UT_Udham Singh Nagar,10,200
UT_Udham Singh Nagar,11,73
UT_Udham Singh Nagar,12,1137
UT_Udham Singh Nagar,13,18287
UT_Udham Singh Nagar,14,6352
UT_Udham Singh Nagar,15,225
UT_Udham Singh Nagar,16,210
WB_Darjeeling,1,7
WB_Darjeeling,2,190
WB_Darjeeling,3,754
WB_Darjeeling,4,2488
WB_Darjeeling,5,2940
WB_Darjeeling,6,2869
WB_Darjeeling,7,4180
WB_Darjeeling,8,3390
WB_Darjeeling,9,1290
WB_Darjeeling,10,278
WB_Darjeeling,11,120
WB_Darjeeling,12,858
WB_Darjeeling,13,12595
WB_Darjeeling,14,15848
WB_Darjeeling,15,4292
WB_Darjeeling,16,2177
WB_Hooghly,1,135
WB_Hooghly,2,557
WB_Hooghly,3,921
WB_Hooghly,4,3581
WB_Hooghly,5,5044
WB_Hooghly,6,4883
WB_Hooghly,7,6400
WB_Hooghly,8,5484
WB_Hooghly,9,2088
WB_Hooghly,10,464
WB_Hooghly,11,200
WB_Hooghly,12,2502
WB_Hooghly,13,23426
WB_Hooghly,14,22231
WB_Hooghly,15,3043
WB_Hooghly,16,1317
WB_Howrah,1,509
WB_Howrah,2,1213
WB_Howrah,3,2517
WB_Howrah,4,6580
WB_Howrah,5,4543
WB_Howrah,6,5899
WB_Howrah,7,7064
WB_Howrah,8,4866
WB_Howrah,9,2002
WB_Howrah,10,461
WB_Howrah,11,454
WB_Howrah,12,3786
WB_Howrah,13,26426
WB_Howrah,14,24617
WB_Howrah,15,2907
WB_Howrah,16,1141
WB_Jalpaiguri,1,4
WB_Jalpaiguri,2,213
WB_Jalpaiguri,3,364
WB_Jalpaiguri,4,1479
WB_Jalpaiguri,5,2756
WB_Jalpaiguri,6,2392
WB_Jalpaiguri,7,3448
WB_Jalpaiguri,8,2982
WB_Jalpaiguri,9,899
WB_Jalpaiguri,10,138
WB_Jalpaiguri,11,75
WB_Jalpaiguri,12,499
WB_Jalpaiguri,13,7046
WB_Jalpaiguri,14,13710
WB_Jalpaiguri,15,2947
WB_Jalpaiguri,16,1429
WB_Kalimpong,1,7
WB_Kalimpong,2,38
WB_Kalimpong,3,14
WB_Kalimpong,4,218
WB_Kalimpong,5,381
WB_Kalimpong,6,565
WB_Kalimpong,7,378
WB_Kalimpong,8,406
WB_Kalimpong,9,191
WB_Kalimpong,10,31
WB_Kalimpong,11,6
WB_Kalimpong,12,63
WB_Kalimpong,13,1149
WB_Kalimpong,14,1868
WB_Kalimpong,15,601
WB_Kalimpong,16,647
WB_Kolkata,1,1157
WB_Kolkata,2,2515
WB_Kolkata,3,6878
WB_Kolkata,4,20535
WB_Kolkata,5,16056
WB_Kolkata,6,19541
WB_Kolkata,7,26629
WB_Kolkata,8,23334
WB_Kolkata,9,9605
WB_Kolkata,10,2297
WB_Kolkata,11,1948
WB_Kolkata,12,14848
WB_Kolkata,13,101329
WB_Kolkata,14,57954
WB_Kolkata,15,4724
WB_Kolkata,16,2080
WB_Murshidabad,1,5
WB_Murshidabad,2,161
WB_Murshidabad,3,219
WB_Murshidabad,4,1430
WB_Murshidabad,5,2692
WB_Murshidabad,6,2637
WB_Murshidabad,7,2742
WB_Murshidabad,8,1550
WB_Murshidabad,9,703
WB_Murshidabad,10,146
WB_Murshidabad,11,49
WB_Murshidabad,12,1388
WB_Murshidabad,13,13542
WB_Murshidabad,14,5879
WB_Murshidabad,15,369
WB_Murshidabad,16,139
WB_Nadia,1,12
WB_Nadia,2,182
WB_Nadia,3,251
WB_Nadia,4,1657
WB_Nadia,5,3440
WB_Nadia,6,3665
WB_Nadia,7,5709
WB_Nadia,8,5326
WB_Nadia,9,1986
WB_Nadia,10,358
WB_Nadia,11,119
WB_Nadia,12,1211
WB_Nadia,13,20921
WB_Nadia,14,20964
WB_Nadia,15,2518
WB_Nadia,16,1465
WB_North 24 Parganas,1,317
WB_North 24 Parganas,2,1246
WB_North 24 Parganas,3,4722
WB_North 24 Parganas,4,17182
WB_North 24 Parganas,5,18686
WB_North 24 Parganas,6,19476
WB_North 24 Parganas,7,26435
WB_North 24 Parganas,8,22064
WB_North 24 Parganas,9,9729
WB_North 24 Parganas,10,2645
WB_North 24 Parganas,11,1485
WB_North 24 Parganas,12,12000
WB_North 24 Parganas,13,97736
WB_North 24 Parganas,14,77815
WB_North 24 Parganas,15,6101
WB_North 24 Parganas,16,2788
WB_Paschim Bardhaman,1,17
WB_Paschim Bardhaman,2,89
WB_Paschim Bardhaman,3,137
WB_Paschim Bardhaman,4,1737
WB_Paschim Bardhaman,5,3471
WB_Paschim Bardhaman,6,2998
WB_Paschim Bardhaman,7,3304
WB_Paschim Bardhaman,8,2557
WB_Paschim Bardhaman,9,1609
WB_Paschim Bardhaman,10,378
WB_Paschim Bardhaman,11,246
WB_Paschim Bardhaman,12,2499
WB_Paschim Bardhaman,13,22788
WB_Paschim Bardhaman,14,12937
WB_Paschim Bardhaman,15,1233
WB_Paschim Bardhaman,16,437
WB_Purba Bardhaman,1,10
WB_Purba Bardhaman,2,122
WB_Purba Bardhaman,3,143
WB_Purba Bardhaman,4,1555
WB_Purba Bardhaman,5,1929
WB_Purba Bardhaman,6,2337
WB_Purba Bardhaman,7,2934
WB_Purba Bardhaman,8,2483
WB_Purba Bardhaman,9,992
WB_Purba Bardhaman,10,145
WB_Purba Bardhaman,11,68
WB_Purba Bardhaman,12,895
WB_Purba Bardhaman,13,14193
WB_Purba Bardhaman,14,10236
WB_Purba Bardhaman,15,1468
WB_Purba Bardhaman,16,770
WB_Purba Medinipur,1,49
WB_Purba Medinipur,2,162
WB_Purba Medinipur,3,394
WB_Purba Medinipur,4,2711
WB_Purba Medinipur,5,5343
WB_Purba Medinipur,6,4004
WB_Purba Medinipur,7,4222
WB_Purba Medinipur,8,2288
WB_Purba Medinipur,9,1254
WB_Purba Medinipur,10,229
WB_Purba Medinipur,11,89
WB_Purba Medinipur,12,759
WB_Purba Medinipur,13,16113
WB_Purba Medinipur,14,17587
WB_Purba Medinipur,15,4350
WB_Purba Medinipur,16,1456
WB_South 24 Parganas,1,79
WB_South 24 Parganas,2,351
WB_South 24 Parganas,3,2036
WB_South 24 Parganas,4,5667
WB_South 24 Parganas,5,5723
WB_South 24 Parganas,6,6544
WB_South 24 Parganas,7,7736
WB_South 24 Parganas,8,6268
WB_South 24 Parganas,9,2235
WB_South 24 Parganas,10,452
WB_South 24 Parganas,11,276
WB_South 24 Parganas,12,3208
WB_South 24 Parganas,13,26491
WB_South 24 Parganas,14,25178
WB_South 24 Parganas,15,3044
WB_South 24 Parganas,16,1491
WB_Unknown,1,0
WB_Unknown,2,15
BR_Darbhanga,1,16
BR_Darbhanga,2,133
BR_Darbhanga,3,271
BR_Darbhanga,4,1213
BR_Darbhanga,5,1167
BR_Darbhanga,6,570
BR_Darbhanga,7,324
BR_Darbhanga,8,269
BR_Darbhanga,9,194
BR_Darbhanga,10,103
BR_Darbhanga,11,23
BR_Darbhanga,12,320
BR_Darbhanga,13,3894
BR_Darbhanga,14,2079
BR_Darbhanga,15,249
BR_Darbhanga,16,83
BR_Madhubani,1,31
BR_Madhubani,2,261
BR_Madhubani,3,375
BR_Madhubani,4,1882
BR_Madhubani,5,2863
BR_Madhubani,6,1144
BR_Madhubani,7,578
BR_Madhubani,8,312
BR_Madhubani,9,231
BR_Madhubani,10,57
BR_Madhubani,11,43
BR_Madhubani,12,291
BR_Madhubani,13,7488
BR_Madhubani,14,2554
BR_Madhubani,15,159
BR_Madhubani,16,70
BR_Purnia,1,12
BR_Purnia,2,208
BR_Purnia,3,164
BR_Purnia,4,2120
BR_Purnia,5,2582
BR_Purnia,6,2192
BR_Purnia,7,1217
BR_Purnia,8,625
BR_Purnia,9,217
BR_Purnia,10,64
BR_Purnia,11,38
BR_Purnia,12,618
BR_Purnia,13,10807
BR_Purnia,14,3119
BR_Purnia,15,364
BR_Purnia,16,66
HR_Jhajjar,1,87
HR_Jhajjar,2,45
HR_Jhajjar,3,398
HR_Jhajjar,4,438
HR_Jhajjar,5,949
HR_Jhajjar,6,984
HR_Jhajjar,7,1441
HR_Jhajjar,8,1208
HR_Jhajjar,9,299
HR_Jhajjar,10,78
HR_Jhajjar,11,20
HR_Jhajjar,12,940
HR_Jhajjar,13,7461
HR_Jhajjar,14,4422
HR_Jhajjar,15,42
HR_Jhajjar,16,17
HR_Unknown,1,0
HR_Unknown,2,21
JH_Jamtara,1,2
JH_Jamtara,2,26
JH_Jamtara,3,7
JH_Jamtara,4,143
JH_Jamtara,5,376
JH_Jamtara,6,367
JH_Jamtara,7,219
JH_Jamtara,8,77
JH_Jamtara,9,44
JH_Jamtara,10,11
JH_Jamtara,11,6
JH_Jamtara,12,426
JH_Jamtara,13,3278
JH_Jamtara,14,469
JH_Jamtara,15,87
JH_Jamtara,16,17
JK_Reasi,1,3
JK_Reasi,2,21
JK_Reasi,3,36
JK_Reasi,4,205
JK_Reasi,5,352
JK_Reasi,6,545
JK_Reasi,7,205
JK_Reasi,8,200
JK_Reasi,9,66
JK_Reasi,10,13
JK_Reasi,11,11
JK_Reasi,12,536
JK_Reasi,13,2156
JK_Reasi,14,1172
JK_Reasi,15,651
JK_Reasi,16,252
MH_Bhandara,1,1
MH_Bhandara,2,48
MH_Bhandara,3,126
MH_Bhandara,4,292
MH_Bhandara,5,2549
MH_Bhandara,6,4419
MH_Bhandara,7,2471
MH_Bhandara,8,2155
MH_Bhandara,9,1173
MH_Bhandara,10,428
MH_Bhandara,11,942
MH_Bhandara,12,18108
MH_Bhandara,13,24595
MH_Bhandara,14,2597
MH_Bhandara,15,169
MH_Bhandara,16,-33
MP_Harda,1,3
MP_Harda,2,8
MP_Harda,3,80
MP_Harda,4,147
MP_Harda,5,410
MP_Harda,6,540
MP_Harda,7,443
MP_Harda,8,295
MP_Harda,9,165
MP_Harda,10,56
MP_Harda,11,34
MP_Harda,12,316
MP_Harda,13,2243
MP_Harda,14,289
MP_Harda,15,26
MP_Harda,16,0
OR_Koraput,1,1
OR_Koraput,2,16
OR_Koraput,3,172
OR_Koraput,4,1391
OR_Koraput,5,3278
OR_Koraput,6,1912
OR_Koraput,7,887
OR_Koraput,8,166
OR_Koraput,9,43
OR_Koraput,10,18
OR_Koraput,11,14
OR_Koraput,12,124
OR_Koraput,13,2882
OR_Koraput,14,6076
OR_Koraput,15,1668
OR_Koraput,16,243
PB_Tarn Taran,1,158
PB_Tarn Taran,2,9
PB_Tarn Taran,3,52
PB_Tarn Taran,4,309
PB_Tarn Taran,5,674
PB_Tarn Taran,6,696
PB_Tarn Taran,7,135
PB_Tarn Taran,8,49
PB_Tarn Taran,9,42
PB_Tarn Taran,10,53
PB_Tarn Taran,11,270
PB_Tarn Taran,12,1781
PB_Tarn Taran,13,2342
PB_Tarn Taran,14,1233
PB_Tarn Taran,15,157
PB_Tarn Taran,16,31
UP_Gorakhpur,1,10
UP_Gorakhpur,2,157
UP_Gorakhpur,3,606
UP_Gorakhpur,4,3957
UP_Gorakhpur,5,8193
UP_Gorakhpur,6,4612
UP_Gorakhpur,7,1984
UP_Gorakhpur,8,995
UP_Gorakhpur,9,763
UP_Gorakhpur,10,167
UP_Gorakhpur,11,64
UP_Gorakhpur,12,4019
UP_Gorakhpur,13,27756
UP_Gorakhpur,14,5887
UP_Gorakhpur,15,158
UP_Gorakhpur,16,50
UP_Jhansi,1,30
UP_Jhansi,2,50
UP_Jhansi,3,657
UP_Jhansi,4,2300
UP_Jhansi,5,2724
UP_Jhansi,6,2144
UP_Jhansi,7,928
UP_Jhansi,8,983
UP_Jhansi,9,491
UP_Jhansi,10,135
UP_Jhansi,11,43
UP_Jhansi,12,3133
UP_Jhansi,13,21403
UP_Jhansi,14,1448
UP_Jhansi,15,51
UP_Jhansi,16,19
BR_Araria,1,4
BR_Araria,2,84
BR_Araria,3,108
BR_Araria,4,1638
BR_Araria,5,2452
BR_Araria,6,1594
BR_Araria,7,868
BR_Araria,8,327
BR_Araria,9,120
BR_Araria,10,59
BR_Araria,11,14
BR_Araria,12,368
BR_Araria,13,4701
BR_Araria,14,2440
BR_Araria,15,148
BR_Araria,16,38
BR_Sheikhpura,1,12
BR_Sheikhpura,2,111
BR_Sheikhpura,3,92
BR_Sheikhpura,4,1124
BR_Sheikhpura,5,648
BR_Sheikhpura,6,583
BR_Sheikhpura,7,330
BR_Sheikhpura,8,59
BR_Sheikhpura,9,31
BR_Sheikhpura,10,9
BR_Sheikhpura,11,1
BR_Sheikhpura,12,186
BR_Sheikhpura,13,4003
BR_Sheikhpura,14,443
BR_Sheikhpura,15,37
BR_Sheikhpura,16,21
BR_Sitamarhi,1,7
BR_Sitamarhi,2,112
BR_Sitamarhi,3,73
BR_Sitamarhi,4,1510
BR_Sitamarhi,5,1407
BR_Sitamarhi,6,441
BR_Sitamarhi,7,404
BR_Sitamarhi,8,238
BR_Sitamarhi,9,231
BR_Sitamarhi,10,38
BR_Sitamarhi,11,20
BR_Sitamarhi,12,287
BR_Sitamarhi,13,3182
BR_Sitamarhi,14,1109
BR_Sitamarhi,15,64
BR_Sitamarhi,16,51
CT_Surajpur,1,6
CT_Surajpur,2,8
CT_Surajpur,3,18
CT_Surajpur,4,82
CT_Surajpur,5,759
CT_Surajpur,6,1550
CT_Surajpur,7,1292
CT_Surajpur,8,1131
CT_Surajpur,9,1238
CT_Surajpur,10,388
CT_Surajpur,11,257
CT_Surajpur,12,2567
CT_Surajpur,13,13103
CT_Surajpur,14,6227
CT_Surajpur,15,295
CT_Surajpur,16,95
MP_Ashoknagar,1,2
MP_Ashoknagar,2,39
MP_Ashoknagar,3,24
MP_Ashoknagar,4,68
MP_Ashoknagar,5,192
MP_Ashoknagar,6,216
MP_Ashoknagar,7,162
MP_Ashoknagar,8,306
MP_Ashoknagar,9,110
MP_Ashoknagar,10,16
MP_Ashoknagar,11,13
MP_Ashoknagar,12,442
MP_Ashoknagar,13,1781
MP_Ashoknagar,14,283
MP_Ashoknagar,15,16
MP_Ashoknagar,16,0
MP_Burhanpur,1,95
MP_Burhanpur,2,289
MP_Burhanpur,3,48
MP_Burhanpur,4,73
MP_Burhanpur,5,113
MP_Burhanpur,6,149
MP_Burhanpur,7,25
MP_Burhanpur,8,39
MP_Burhanpur,9,27
MP_Burhanpur,10,17
MP_Burhanpur,11,226
MP_Burhanpur,12,621
MP_Burhanpur,13,737
MP_Burhanpur,14,109
MP_Burhanpur,15,0
MP_Burhanpur,16,0
MP_Rewa,1,7
MP_Rewa,2,32
MP_Rewa,3,47
MP_Rewa,4,421
MP_Rewa,5,654
MP_Rewa,6,1018
MP_Rewa,7,633
MP_Rewa,8,718
MP_Rewa,9,521
MP_Rewa,10,81
MP_Rewa,11,121
MP_Rewa,12,1226
MP_Rewa,13,9102
MP_Rewa,14,1836
MP_Rewa,15,14
MP_Rewa,16,0
MP_Shahdol,1,3
MP_Shahdol,2,12
MP_Shahdol,3,20
MP_Shahdol,4,153
MP_Shahdol,5,790
MP_Shahdol,6,1475
MP_Shahdol,7,234
MP_Shahdol,8,156
MP_Shahdol,9,118
MP_Shahdol,10,27
MP_Shahdol,11,23
MP_Shahdol,12,984
MP_Shahdol,13,5187
MP_Shahdol,14,893
MP_Shahdol,15,5
MP_Shahdol,16,0
BR_West Champaran,1,25
BR_West Champaran,2,83
BR_West Champaran,3,377
BR_West Champaran,4,2042
BR_West Champaran,5,1688
BR_West Champaran,6,977
BR_West Champaran,7,449
BR_West Champaran,8,216
BR_West Champaran,9,160
BR_West Champaran,10,42
BR_West Champaran,11,22
BR_West Champaran,12,526
BR_West Champaran,13,12239
BR_West Champaran,14,1959
BR_West Champaran,15,56
BR_West Champaran,16,25
OR_Deogarh,1,2
OR_Deogarh,2,38
OR_Deogarh,3,26
OR_Deogarh,4,55
OR_Deogarh,5,286
OR_Deogarh,6,462
OR_Deogarh,7,265
OR_Deogarh,8,105
OR_Deogarh,9,63
OR_Deogarh,10,43
OR_Deogarh,11,47
OR_Deogarh,12,68
OR_Deogarh,13,2112
OR_Deogarh,14,2216
OR_Deogarh,15,284
OR_Deogarh,16,153
OR_Jharsuguda,1,2
OR_Jharsuguda,2,15
OR_Jharsuguda,3,165
OR_Jharsuguda,4,310
OR_Jharsuguda,5,2111
OR_Jharsuguda,6,2947
OR_Jharsuguda,7,1261
OR_Jharsuguda,8,539
OR_Jharsuguda,9,325
OR_Jharsuguda,10,145
OR_Jharsuguda,11,106
OR_Jharsuguda,12,502
OR_Jharsuguda,13,9792
OR_Jharsuguda,14,4880
OR_Jharsuguda,15,362
OR_Jharsuguda,16,182
OR_Kendujhar,1,4
OR_Kendujhar,2,66
OR_Kendujhar,3,270
OR_Kendujhar,4,780
OR_Kendujhar,5,1808
OR_Kendujhar,6,2397
OR_Kendujhar,7,1686
OR_Kendujhar,8,707
OR_Kendujhar,9,247
OR_Kendujhar,10,49
OR_Kendujhar,11,30
OR_Kendujhar,12,328
OR_Kendujhar,13,4760
OR_Kendujhar,14,4730
OR_Kendujhar,15,1967
OR_Kendujhar,16,758
PB_Bathinda,1,40
PB_Bathinda,2,17
PB_Bathinda,3,94
PB_Bathinda,4,921
PB_Bathinda,5,3007
PB_Bathinda,6,2430
PB_Bathinda,7,1153
PB_Bathinda,8,1174
PB_Bathinda,9,481
PB_Bathinda,10,300
PB_Bathinda,11,438
PB_Bathinda,12,3677
PB_Bathinda,13,17724
PB_Bathinda,14,9057
PB_Bathinda,15,883
PB_Bathinda,16,175
RJ_Baran,1,3
RJ_Baran,2,59
RJ_Baran,3,14
RJ_Baran,4,247
RJ_Baran,5,706
RJ_Baran,6,370
RJ_Baran,7,193
RJ_Baran,8,567
RJ_Baran,9,422
RJ_Baran,10,62
RJ_Baran,11,36
RJ_Baran,12,932
RJ_Baran,13,7088
RJ_Baran,14,1284
RJ_Baran,15,8
RJ_Baran,16,2
UP_Kanpur Dehat,1,4
UP_Kanpur Dehat,2,39
UP_Kanpur Dehat,3,43
UP_Kanpur Dehat,4,473
UP_Kanpur Dehat,5,950
UP_Kanpur Dehat,6,289
UP_Kanpur Dehat,7,109
UP_Kanpur Dehat,8,157
UP_Kanpur Dehat,9,51
UP_Kanpur Dehat,10,12
UP_Kanpur Dehat,11,28
UP_Kanpur Dehat,12,235
UP_Kanpur Dehat,13,3658
UP_Kanpur Dehat,14,96
UP_Kanpur Dehat,15,29
UP_Kanpur Dehat,16,17
BR_Katihar,1,12
BR_Katihar,2,211
BR_Katihar,3,278
BR_Katihar,4,2868
BR_Katihar,5,1800
BR_Katihar,6,993
BR_Katihar,7,488
BR_Katihar,8,393
BR_Katihar,9,164
BR_Katihar,10,23
BR_Katihar,11,19
BR_Katihar,12,304
BR_Katihar,13,7928
BR_Katihar,14,2410
BR_Katihar,15,174
BR_Katihar,16,64
JH_Godda,1,1
JH_Godda,2,0
JH_Godda,3,28
JH_Godda,4,600
JH_Godda,5,412
JH_Godda,6,784
JH_Godda,7,188
JH_Godda,8,42
JH_Godda,9,36
JH_Godda,10,17
JH_Godda,11,3
JH_Godda,12,409
JH_Godda,13,2824
JH_Godda,14,420
JH_Godda,15,44
JH_Godda,16,28
MP_Anuppur,1,3
MP_Anuppur,2,25
MP_Anuppur,3,4
MP_Anuppur,4,73
MP_Anuppur,5,458
MP_Anuppur,6,836
MP_Anuppur,7,383
MP_Anuppur,8,171
MP_Anuppur,9,114
MP_Anuppur,10,41
MP_Anuppur,11,26
MP_Anuppur,12,634
MP_Anuppur,13,5203
MP_Anuppur,14,1253
MP_Anuppur,15,5
MP_Anuppur,16,0
OR_Balangir,1,2
OR_Balangir,2,141
OR_Balangir,3,125
OR_Balangir,4,520
OR_Balangir,5,2278
OR_Balangir,6,2480
OR_Balangir,7,1981
OR_Balangir,8,731
OR_Balangir,9,470
OR_Balangir,10,74
OR_Balangir,11,60
OR_Balangir,12,630
OR_Balangir,13,7909
OR_Balangir,14,5103
OR_Balangir,15,546
OR_Balangir,16,187
PB_Fazilka,1,41
PB_Fazilka,2,9
PB_Fazilka,3,62
PB_Fazilka,4,293
PB_Fazilka,5,1071
PB_Fazilka,6,1278
PB_Fazilka,7,565
PB_Fazilka,8,450
PB_Fazilka,9,112
PB_Fazilka,10,42
PB_Fazilka,11,119
PB_Fazilka,12,1017
PB_Fazilka,13,8463
PB_Fazilka,14,6085
PB_Fazilka,15,488
PB_Fazilka,16,96
UP_Deoria,1,4
UP_Deoria,2,138
UP_Deoria,3,326
UP_Deoria,4,1854
UP_Deoria,5,2759
UP_Deoria,6,884
UP_Deoria,7,454
UP_Deoria,8,200
UP_Deoria,9,118
UP_Deoria,10,24
UP_Deoria,11,11
UP_Deoria,12,864
UP_Deoria,13,10183
UP_Deoria,14,2319
UP_Deoria,15,47
UP_Deoria,16,27
UP_Siddharthnagar,1,34
UP_Siddharthnagar,2,139
UP_Siddharthnagar,3,144
UP_Siddharthnagar,4,1223
UP_Siddharthnagar,5,1146
UP_Siddharthnagar,6,797
UP_Siddharthnagar,7,353
UP_Siddharthnagar,8,112
UP_Siddharthnagar,9,99
UP_Siddharthnagar,10,41
UP_Siddharthnagar,11,4
UP_Siddharthnagar,12,386
UP_Siddharthnagar,13,3906
UP_Siddharthnagar,14,914
UP_Siddharthnagar,15,56
UP_Siddharthnagar,16,11
MP_Katni,1,1
MP_Katni,2,7
MP_Katni,3,35
MP_Katni,4,264
MP_Katni,5,391
MP_Katni,6,969
MP_Katni,7,145
MP_Katni,8,191
MP_Katni,9,209
MP_Katni,10,60
MP_Katni,11,39
MP_Katni,12,1632
MP_Katni,13,4826
MP_Katni,14,590
MP_Katni,15,3
MP_Katni,16,3
OR_Ganjam,1,264
OR_Ganjam,2,418
OR_Ganjam,3,3653
OR_Ganjam,4,9787
OR_Ganjam,5,5133
OR_Ganjam,6,1470
OR_Ganjam,7,742
OR_Ganjam,8,270
OR_Ganjam,9,104
OR_Ganjam,10,49
OR_Ganjam,11,19
OR_Ganjam,12,412
OR_Ganjam,13,5505
OR_Ganjam,14,4852
OR_Ganjam,15,578
OR_Ganjam,16,265
TR_Dhalai,1,152
TR_Dhalai,2,49
TR_Dhalai,3,82
TR_Dhalai,4,401
TR_Dhalai,5,1289
TR_Dhalai,6,1091
TR_Dhalai,7,295
TR_Dhalai,8,95
TR_Dhalai,9,19
TR_Dhalai,10,0
TR_Dhalai,11,0
TR_Dhalai,12,17
TR_Dhalai,13,328
TR_Dhalai,14,1108
TR_Dhalai,15,1311
TR_Dhalai,16,650
UP_Mahoba,1,3
UP_Mahoba,2,28
UP_Mahoba,3,61
UP_Mahoba,4,249
UP_Mahoba,5,323
UP_Mahoba,6,301
UP_Mahoba,7,274
UP_Mahoba,8,171
UP_Mahoba,9,60
UP_Mahoba,10,6
UP_Mahoba,11,2
UP_Mahoba,12,203
UP_Mahoba,13,2441
UP_Mahoba,14,143
UP_Mahoba,15,2
UP_Mahoba,16,1
BR_Sheohar,1,3
BR_Sheohar,2,66
BR_Sheohar,3,50
BR_Sheohar,4,415
BR_Sheohar,5,410
BR_Sheohar,6,230
BR_Sheohar,7,104
BR_Sheohar,8,99
BR_Sheohar,9,115
BR_Sheohar,10,47
BR_Sheohar,11,8
BR_Sheohar,12,74
BR_Sheohar,13,1980
BR_Sheohar,14,744
BR_Sheohar,15,36
BR_Sheohar,16,16
CT_Kabeerdham,1,6
CT_Kabeerdham,2,82
CT_Kabeerdham,3,30
CT_Kabeerdham,4,120
CT_Kabeerdham,5,917
CT_Kabeerdham,6,1754
CT_Kabeerdham,7,1451
CT_Kabeerdham,8,895
CT_Kabeerdham,9,451
CT_Kabeerdham,10,256
CT_Kabeerdham,11,55
CT_Kabeerdham,12,4007
CT_Kabeerdham,13,11183
CT_Kabeerdham,14,1453
CT_Kabeerdham,15,83
CT_Kabeerdham,16,27
GJ_Devbhumi Dwarka,1,12
GJ_Devbhumi Dwarka,2,3
GJ_Devbhumi Dwarka,3,14
GJ_Devbhumi Dwarka,4,76
GJ_Devbhumi Dwarka,5,319
GJ_Devbhumi Dwarka,6,242
GJ_Devbhumi Dwarka,7,176
GJ_Devbhumi Dwarka,8,137
GJ_Devbhumi Dwarka,9,94
GJ_Devbhumi Dwarka,10,52
GJ_Devbhumi Dwarka,11,45
GJ_Devbhumi Dwarka,12,308
GJ_Devbhumi Dwarka,13,1755
GJ_Devbhumi Dwarka,14,872
GJ_Devbhumi Dwarka,15,65
GJ_Devbhumi Dwarka,16,3
MP_Niwari,1,1
MP_Niwari,2,0
MP_Niwari,3,18
MP_Niwari,4,52
MP_Niwari,5,183
MP_Niwari,6,122
MP_Niwari,7,115
MP_Niwari,8,90
MP_Niwari,9,90
MP_Niwari,10,14
MP_Niwari,11,7
MP_Niwari,12,241
MP_Niwari,13,2500
MP_Niwari,14,260
MP_Niwari,15,18
MP_Niwari,16,0
MP_Panna,1,1
MP_Panna,2,20
MP_Panna,3,37
MP_Panna,4,119
MP_Panna,5,205
MP_Panna,6,388
MP_Panna,7,86
MP_Panna,8,111
MP_Panna,9,131
MP_Panna,10,36
MP_Panna,11,43
MP_Panna,12,589
MP_Panna,13,4828
MP_Panna,14,693
MP_Panna,15,26
MP_Panna,16,6
WB_Birbhum,1,7
WB_Birbhum,2,245
WB_Birbhum,3,86
WB_Birbhum,4,829
WB_Birbhum,5,1627
WB_Birbhum,6,2085
WB_Birbhum,7,2256
WB_Birbhum,8,1838
WB_Birbhum,9,869
WB_Birbhum,10,167
WB_Birbhum,11,77
WB_Birbhum,12,2825
WB_Birbhum,13,20114
WB_Birbhum,14,6633
WB_Birbhum,15,520
WB_Birbhum,16,266
WB_Malda,1,19
WB_Malda,2,246
WB_Malda,3,998
WB_Malda,4,2380
WB_Malda,5,2002
WB_Malda,6,2444
WB_Malda,7,2685
WB_Malda,8,1286
WB_Malda,9,518
WB_Malda,10,95
WB_Malda,11,53
WB_Malda,12,1477
WB_Malda,13,13906
WB_Malda,14,4163
WB_Malda,15,295
WB_Malda,16,162
WB_Other State,1,17
WB_Other State,2,49
WB_Other State,3,0
WB_Other State,4,0
WB_Other State,5,0
WB_Other State,6,0
WB_Other State,7,0
WB_Other State,8,0
WB_Other State,9,0
WB_Other State,10,0
WB_Other State,11,0
WB_Other State,12,0
WB_Other State,13,0
WB_Other State,14,0
WB_Other State,15,0
WB_Other State,16,0
WB_Paschim Medinipur,1,19
WB_Paschim Medinipur,2,276
WB_Paschim Medinipur,3,270
WB_Paschim Medinipur,4,1317
WB_Paschim Medinipur,5,5346
WB_Paschim Medinipur,6,4209
WB_Paschim Medinipur,7,5280
WB_Paschim Medinipur,8,2324
WB_Paschim Medinipur,9,1039
WB_Paschim Medinipur,10,130
WB_Paschim Medinipur,11,67
WB_Paschim Medinipur,12,514
