districtid,timeid,dose1,dose2
TG_Nirmal,3,44964.0,1715.0
TG_Nirmal,4,71331.0,12814.0
TG_Nirmal,5,10378.0,5645.0
TG_Nirmal,6,25856.0,13709.0
TG_Nirmal,7,8721.0,44548.0
TG_Nizamabad,1,9217.0,33.0
TG_Nizamabad,2,7334.0,7940.0
TG_Nizamabad,3,58021.0,2528.0
TG_Nizamabad,4,76933.0,21480.0
TG_Nizamabad,5,37902.0,3079.0
TG_Nizamabad,6,89329.0,27033.0
TG_Nizamabad,7,30301.0,56303.0
TG_Peddapalli,1,2588.0,56.0
TG_Peddapalli,2,2885.0,3075.0
TG_Peddapalli,3,22475.0,2073.0
TG_Peddapalli,4,72226.0,13271.0
TG_Peddapalli,5,45755.0,5073.0
TG_Peddapalli,6,88471.0,4859.0
TG_Peddapalli,7,49106.0,47657.0
TG_Rajanna Sircilla,1,1685.0,5.0
TG_Rajanna Sircilla,2,1342.0,1920.0
TG_Rajanna Sircilla,3,16932.0,156.0
TG_Rajanna Sircilla,4,84839.0,6224.0
TG_Rajanna Sircilla,5,11404.0,5042.0
TG_Rajanna Sircilla,6,32001.0,4455.0
TG_Rajanna Sircilla,7,7067.0,50732.0
TG_Ranga Reddy,1,25024.0,89.0
TG_Ranga Reddy,2,30826.0,19811.0
TG_Ranga Reddy,3,183313.0,15348.0
TG_Ranga Reddy,4,105864.0,72344.0
TG_Ranga Reddy,5,479023.0,20262.0
TG_Ranga Reddy,6,608462.0,154174.0
TG_Ranga Reddy,7,191137.0,256165.0
TG_Sangareddy,1,4967.0,96.0
TG_Sangareddy,2,6888.0,4690.0
TG_Sangareddy,3,54367.0,3773.0
TG_Sangareddy,4,66355.0,21314.0
TG_Sangareddy,5,66404.0,9614.0
TG_Sangareddy,6,116625.0,19293.0
TG_Sangareddy,7,38931.0,58059.0
TG_Siddipet,1,5594.0,52.0
TG_Siddipet,2,6070.0,6373.0
TG_Siddipet,3,52153.0,2086.0
TG_Siddipet,4,136106.0,12904.0
TG_Siddipet,5,30604.0,16501.0
TG_Siddipet,6,53468.0,8363.0
TG_Siddipet,7,17196.0,72498.0
TG_Suryapet,1,2911.0,42.0
TG_Suryapet,2,7480.0,3132.0
TG_Suryapet,3,41879.0,2547.0
TG_Suryapet,4,70299.0,20488.0
TG_Suryapet,5,26478.0,6156.0
TG_Suryapet,6,65018.0,12441.0
TG_Suryapet,7,40688.0,34166.0
TG_Vikarabad,1,2535.0,48.0
TG_Vikarabad,2,3624.0,3817.0
TG_Vikarabad,3,21132.0,1539.0
TG_Vikarabad,4,33909.0,9806.0
TG_Vikarabad,5,14076.0,741.0
TG_Vikarabad,6,34679.0,7477.0
TG_Vikarabad,7,11727.0,17933.0
TG_Wanaparthy,1,2007.0,72.0
TG_Wanaparthy,2,1984.0,2631.0
TG_Wanaparthy,3,15361.0,545.0
TG_Wanaparthy,4,30861.0,8303.0
TG_Wanaparthy,5,9547.0,931.0
TG_Wanaparthy,6,23469.0,5803.0
TG_Wanaparthy,7,7832.0,15732.0
TG_Warangal Rural,1,2318.0,82.0
TG_Warangal Rural,2,2234.0,2977.0
TG_Warangal Rural,3,9479.0,628.0
TG_Warangal Rural,4,38719.0,5754.0
TG_Warangal Rural,5,15111.0,3220.0
TG_Warangal Rural,6,47011.0,4080.0
TG_Warangal Rural,7,27221.0,17608.0
TG_Warangal Urban,1,10898.0,124.0
TG_Warangal Urban,2,11364.0,9691.0
TG_Warangal Urban,3,55191.0,4862.0
TG_Warangal Urban,4,94415.0,31701.0
TG_Warangal Urban,5,128632.0,16684.0
TG_Warangal Urban,6,131097.0,24277.0
TG_Warangal Urban,7,53079.0,51064.0
TG_Yadadri Bhuvanagiri,1,2370.0,66.0
TG_Yadadri Bhuvanagiri,2,3157.0,2439.0
TG_Yadadri Bhuvanagiri,3,56530.0,1276.0
TG_Yadadri Bhuvanagiri,4,101052.0,10398.0
TG_Yadadri Bhuvanagiri,5,27652.0,33030.0
TG_Yadadri Bhuvanagiri,6,46203.0,15687.0
TG_Yadadri Bhuvanagiri,7,13575.0,64197.0
TN_Ariyalur,1,2912.0,4.0
TN_Ariyalur,2,6756.0,2010.0
TN_Ariyalur,3,12409.0,2777.0
TN_Ariyalur,4,18102.0,7188.0
TN_Ariyalur,5,35220.0,2256.0
TN_Ariyalur,6,63342.0,9060.0
TN_Ariyalur,7,46965.0,11172.0
TN_Chengalpattu,1,6223.0,10.0
TN_Chengalpattu,2,30872.0,3785.0
TN_Chengalpattu,3,112136.0,13157.0
TN_Chengalpattu,4,72151.0,61090.0
TN_Chengalpattu,5,136141.0,9144.0
TN_Chengalpattu,6,182312.0,44928.0
TN_Chengalpattu,7,183240.0,62384.0
TN_Chennai,1,27863.0,58.0
TN_Chennai,2,182754.0,18955.0
TN_Chennai,3,671850.0,85971.0
TN_Chennai,4,304673.0,416757.0
TN_Chennai,5,671498.0,67276.0
TN_Chennai,6,709598.0,259739.0
TN_Chennai,7,624309.0,342573.0
TN_Coimbatore,1,8148.0,14.0
TN_Coimbatore,2,57201.0,7663.0
TN_Coimbatore,3,191306.0,23341.0
TN_Coimbatore,4,104326.0,79883.0
TN_Coimbatore,5,250163.0,21852.0
TN_Coimbatore,6,467318.0,72277.0
TN_Coimbatore,7,480387.0,162442.0
TN_Cuddalore,1,3066.0,15.0
TN_Cuddalore,2,22676.0,2045.0
TN_Cuddalore,3,61171.0,7137.0
TN_Cuddalore,4,40012.0,36568.0
TN_Cuddalore,5,80677.0,9125.0
TN_Cuddalore,6,176131.0,21376.0
TN_Cuddalore,7,193485.0,38637.0
TN_Dharmapuri,1,5958.0,20.0
TN_Dharmapuri,2,19480.0,3486.0
TN_Dharmapuri,3,27710.0,4173.0
TN_Dharmapuri,4,24565.0,17783.0
TN_Dharmapuri,5,63229.0,3502.0
TN_Dharmapuri,6,132727.0,14820.0
TN_Dharmapuri,7,145297.0,24865.0
TN_Dindigul,1,5164.0,55.0
TN_Dindigul,2,25359.0,3290.0
TN_Dindigul,3,51716.0,7986.0
TN_Dindigul,4,38808.0,31208.0
TN_Dindigul,5,85666.0,7686.0
TN_Dindigul,6,170910.0,19707.0
TN_Dindigul,7,195745.0,43070.0
TN_Erode,1,4427.0,45.0
TN_Erode,2,16635.0,1774.0
TN_Erode,3,63647.0,7047.0
TN_Erode,4,41404.0,34527.0
TN_Erode,5,106576.0,6236.0
TN_Erode,6,244234.0,26427.0
TN_Erode,7,241460.0,53117.0
TN_Kallakurichi,1,2837.0,6.0
TN_Kallakurichi,2,10657.0,1558.0
TN_Kallakurichi,3,19671.0,3650.0
TN_Kallakurichi,4,15686.0,11678.0
TN_Kallakurichi,5,51965.0,2168.0
TN_Kallakurichi,6,105848.0,10063.0
TN_Kallakurichi,7,106419.0,16153.0
TN_Kancheepuram,1,3526.0,8.0
TN_Kancheepuram,2,10571.0,2465.0
TN_Kancheepuram,3,25560.0,4109.0
TN_Kancheepuram,4,20098.0,13692.0
TN_Kancheepuram,5,69363.0,3255.0
TN_Kancheepuram,6,85287.0,8471.0
TN_Kancheepuram,7,92306.0,14858.0
TN_Kanyakumari,1,3296.0,17.0
TN_Kanyakumari,2,18606.0,2411.0
TN_Kanyakumari,3,51732.0,7056.0
TN_Kanyakumari,4,25067.0,29838.0
TN_Kanyakumari,5,91220.0,5770.0
TN_Kanyakumari,6,158476.0,25426.0
TN_Kanyakumari,7,202496.0,45507.0
TN_Karur,1,4004.0,19.0
TN_Karur,2,9656.0,2356.0
TN_Karur,3,25573.0,3661.0
TN_Karur,4,16121.0,14277.0
TN_Karur,5,61175.0,2667.0
TN_Karur,6,97279.0,12073.0
TN_Karur,7,95419.0,19032.0
TN_Krishnagiri,1,6977.0,4.0
TN_Krishnagiri,2,33365.0,4267.0
TN_Krishnagiri,3,49115.0,6426.0
TN_Krishnagiri,4,30773.0,27256.0
TN_Krishnagiri,5,104544.0,7098.0
TN_Krishnagiri,6,186600.0,21975.0
TN_Krishnagiri,7,185587.0,41489.0
TN_Madurai,1,9777.0,59.0
TN_Madurai,2,36128.0,5311.0
TN_Madurai,3,98039.0,15665.0
TN_Madurai,4,52915.0,55219.0
TN_Madurai,5,152099.0,10210.0
TN_Madurai,6,221479.0,46049.0
TN_Madurai,7,215623.0,56327.0
TN_Nagapattinam,1,1487.0,7.0
TN_Nagapattinam,2,12548.0,903.0
TN_Nagapattinam,3,20041.0,3773.0
TN_Nagapattinam,4,15538.0,15893.0
TN_Nagapattinam,5,71132.0,2104.0
TN_Nagapattinam,6,136604.0,11177.0
TN_Nagapattinam,7,142429.0,25139.0
TN_Namakkal,1,4417.0,47.0
TN_Namakkal,2,27365.0,2430.0
TN_Namakkal,3,65384.0,5597.0
TN_Namakkal,4,34348.0,38472.0
TN_Namakkal,5,85474.0,8477.0
TN_Namakkal,6,156302.0,21714.0
TN_Namakkal,7,170085.0,41404.0
TN_Nilgiris,1,4519.0,1.0
TN_Nilgiris,2,21429.0,3053.0
TN_Nilgiris,3,58397.0,8030.0
TN_Nilgiris,4,39345.0,33942.0
TN_Nilgiris,5,46657.0,5814.0
TN_Nilgiris,6,112352.0,13365.0
TN_Nilgiris,7,109375.0,39003.0
TN_Perambalur,1,2348.0,2.0
TN_Perambalur,2,8055.0,1616.0
TN_Perambalur,3,12851.0,1737.0
TN_Perambalur,4,8004.0,6774.0
TN_Perambalur,5,28754.0,1234.0
TN_Perambalur,6,63495.0,7485.0
TN_Perambalur,7,50178.0,12423.0
TN_Pudukkottai,1,2629.0,13.0
TN_Pudukkottai,2,12331.0,1683.0
TN_Pudukkottai,3,36680.0,3511.0
TN_Pudukkottai,4,26303.0,18829.0
TN_Pudukkottai,5,69020.0,3280.0
TN_Pudukkottai,6,128825.0,14160.0
TN_Pudukkottai,7,161713.0,23102.0
TN_Ramanathapuram,1,3226.0,28.0
TN_Ramanathapuram,2,9983.0,2213.0
TN_Ramanathapuram,3,27768.0,4369.0
TN_Ramanathapuram,4,25313.0,11830.0
TN_Ramanathapuram,5,58126.0,2924.0
TN_Ramanathapuram,6,136160.0,18519.0
TN_Ramanathapuram,7,135214.0,24045.0
TN_Ranipet,1,1243.0,3.0
TN_Ranipet,2,8755.0,601.0
TN_Ranipet,3,20915.0,2003.0
TN_Ranipet,4,16174.0,10481.0
TN_Ranipet,5,46250.0,4071.0
TN_Ranipet,6,89214.0,11975.0
TN_Ranipet,7,69958.0,15403.0
TN_Salem,1,15831.0,5.0
TN_Salem,2,64183.0,8709.0
TN_Salem,3,143904.0,23066.0
TN_Salem,4,66480.0,72445.0
TN_Salem,5,149432.0,17179.0
TN_Salem,6,298583.0,39635.0
TN_Salem,7,285471.0,79740.0
TN_Sivaganga,1,5884.0,0.0
TN_Sivaganga,2,11011.0,2429.0
TN_Sivaganga,3,22453.0,3826.0
TN_Sivaganga,4,21114.0,13912.0
TN_Sivaganga,5,57548.0,4856.0
TN_Sivaganga,6,115042.0,9920.0
TN_Sivaganga,7,130560.0,22021.0
TN_Tenkasi,1,1408.0,19.0
TN_Tenkasi,2,10646.0,748.0
TN_Tenkasi,3,25055.0,4577.0
TN_Tenkasi,4,15412.0,14208.0
TN_Tenkasi,5,61585.0,2787.0
TN_Tenkasi,6,99611.0,12834.0
TN_Tenkasi,7,104953.0,19419.0
TN_Thanjavur,1,6062.0,17.0
TN_Thanjavur,2,25903.0,4490.0
TN_Thanjavur,3,51520.0,10983.0
TN_Thanjavur,4,35699.0,29355.0
TN_Thanjavur,5,89292.0,5511.0
TN_Thanjavur,6,197226.0,19187.0
TN_Thanjavur,7,183828.0,33244.0
TN_Theni,1,2495.0,19.0
TN_Theni,2,8265.0,1718.0
TN_Theni,3,24334.0,2826.0
TN_Theni,4,16105.0,13429.0
TN_Theni,5,63498.0,3509.0
TN_Theni,6,112391.0,10540.0
TN_Theni,7,95230.0,20498.0
TN_Thiruvallur,1,5438.0,19.0
TN_Thiruvallur,2,29791.0,3278.0
TN_Thiruvallur,3,70319.0,13026.0
TN_Thiruvallur,4,56463.0,43954.0
TN_Thiruvallur,5,138803.0,6185.0
TN_Thiruvallur,6,216425.0,36210.0
TN_Thiruvallur,7,206802.0,62885.0
TN_Thiruvarur,1,1719.0,5.0
TN_Thiruvarur,2,7103.0,1146.0
TN_Thiruvarur,3,14649.0,2061.0
TN_Thiruvarur,4,14406.0,11658.0
TN_Thiruvarur,5,65855.0,2495.0
TN_Thiruvarur,6,116872.0,9495.0
TN_Thiruvarur,7,109587.0,18653.0
TN_Thoothukkudi,1,2773.0,12.0
TN_Thoothukkudi,2,13304.0,2168.0
TN_Thoothukkudi,3,30739.0,5697.0
TN_Thoothukkudi,4,22989.0,18887.0
TN_Thoothukkudi,5,93353.0,3912.0
TN_Thoothukkudi,6,143979.0,23703.0
TN_Thoothukkudi,7,127542.0,26612.0
TN_Tiruchirappalli,1,6616.0,23.0
TN_Tiruchirappalli,2,24378.0,4056.0
TN_Tiruchirappalli,3,95788.0,13304.0
TN_Tiruchirappalli,4,62341.0,44727.0
TN_Tiruchirappalli,5,159340.0,6800.0
TN_Tiruchirappalli,6,223878.0,46115.0
TN_Tiruchirappalli,7,220585.0,65652.0
TN_Tirunelveli,1,2907.0,20.0
TN_Tirunelveli,2,11447.0,1993.0
TN_Tirunelveli,3,29362.0,5438.0
TN_Tirunelveli,4,20597.0,18483.0
TN_Tirunelveli,5,82104.0,5005.0
TN_Tirunelveli,6,122254.0,18433.0
TN_Tirunelveli,7,105511.0,22693.0
TN_Tirupathur,1,1921.0,16.0
TN_Tirupathur,2,11550.0,1149.0
TN_Tirupathur,3,28453.0,4001.0
TN_Tirupathur,4,19908.0,13243.0
TN_Tirupathur,5,63828.0,3867.0
TN_Tirupathur,6,78855.0,16471.0
TN_Tirupathur,7,73830.0,18458.0
TN_Tiruppur,1,5227.0,29.0
TN_Tiruppur,2,16037.0,2908.0
TN_Tiruppur,3,68924.0,5486.0
TN_Tiruppur,4,31870.0,30264.0
TN_Tiruppur,5,142249.0,7440.0
TN_Tiruppur,6,230781.0,36457.0
TN_Tiruppur,7,256570.0,48949.0
TN_Tiruvannamalai,1,4358.0,9.0
TN_Tiruvannamalai,2,15332.0,2637.0
TN_Tiruvannamalai,3,29949.0,5244.0
TN_Tiruvannamalai,4,25036.0,18594.0
TN_Tiruvannamalai,5,87830.0,6215.0
TN_Tiruvannamalai,6,183165.0,14378.0
TN_Tiruvannamalai,7,262983.0,29462.0
TN_Vellore,1,8431.0,16.0
TN_Vellore,2,23439.0,3940.0
TN_Vellore,3,70406.0,11857.0
TN_Vellore,4,37526.0,28809.0
TN_Vellore,5,59428.0,14468.0
TN_Vellore,6,109499.0,28840.0
TN_Vellore,7,96142.0,33063.0
TN_Viluppuram,1,5363.0,15.0
TN_Viluppuram,2,28205.0,1971.0
TN_Viluppuram,3,44595.0,5025.0
TN_Viluppuram,4,20699.0,21802.0
TN_Viluppuram,5,67966.0,6799.0
TN_Viluppuram,6,120886.0,13899.0
TN_Viluppuram,7,148377.0,20904.0
TN_Virudhunagar,1,5316.0,12.0
TN_Virudhunagar,2,29487.0,2846.0
TN_Virudhunagar,3,79863.0,10757.0
TN_Virudhunagar,4,48656.0,47823.0
TN_Virudhunagar,5,93380.0,3539.0
TN_Virudhunagar,6,162071.0,28239.0
TN_Virudhunagar,7,169927.0,39259.0
TR_Dhalai,1,7830.0,0.0
TR_Dhalai,2,7342.0,4823.0
TR_Dhalai,3,51687.0,6352.0
TR_Dhalai,4,21974.0,33763.0
TR_Dhalai,5,13302.0,688.0
TR_Dhalai,6,106746.0,8840.0
TR_Dhalai,7,41898.0,9135.0
TR_Gomati,1,5149.0,25.0
TR_Gomati,2,7409.0,3818.0
TR_Gomati,3,55210.0,4286.0
TR_Gomati,4,23090.0,38232.0
TR_Gomati,5,25233.0,790.0
TR_Gomati,6,114195.0,19820.0
TR_Gomati,7,39576.0,10531.0
TR_Khowai,1,4248.0,47.0
TR_Khowai,2,5526.0,3853.0
TR_Khowai,3,34567.0,3323.0
TR_Khowai,4,25123.0,24203.0
TR_Khowai,5,4254.0,169.0
TR_Khowai,6,68938.0,11333.0
TR_Khowai,7,46080.0,15768.0
TR_North Tripura,1,5205.0,122.0
TR_North Tripura,2,6795.0,4045.0
TR_North Tripura,3,72137.0,5635.0
TR_North Tripura,4,26297.0,61541.0
TR_North Tripura,5,4234.0,433.0
TR_North Tripura,6,139704.0,7602.0
TR_North Tripura,7,19571.0,9496.0
TR_Sipahijala,1,7701.0,0.0
TR_Sipahijala,2,7970.0,4930.0
TR_Sipahijala,3,84275.0,5527.0
TR_Sipahijala,4,23139.0,39969.0
TR_Sipahijala,5,11087.0,1590.0
TR_Sipahijala,6,141051.0,33018.0
TR_Sipahijala,7,49701.0,19486.0
TR_South Tripura,1,7159.0,140.0
TR_South Tripura,2,14060.0,6958.0
TR_South Tripura,3,81237.0,10476.0
TR_South Tripura,4,25603.0,66276.0
TR_South Tripura,5,38785.0,144.0
TR_South Tripura,6,112113.0,5750.0
TR_South Tripura,7,18369.0,12194.0
TR_Unokoti,1,2908.0,0.0
TR_Unokoti,2,3318.0,2083.0
TR_Unokoti,3,43052.0,2515.0
TR_Unokoti,4,14680.0,20911.0
TR_Unokoti,5,4316.0,325.0
TR_Unokoti,6,69591.0,12564.0
TR_Unokoti,7,30925.0,9794.0
TR_West Tripura,1,21325.0,0.0
TR_West Tripura,2,19000.0,16732.0
TR_West Tripura,3,191884.0,12461.0
TR_West Tripura,4,73419.0,122639.0
TR_West Tripura,5,82886.0,7174.0
TR_West Tripura,6,192624.0,57101.0
TR_West Tripura,7,78199.0,67356.0
UP_Agra,1,16396.0,0.0
UP_Agra,2,30687.0,11455.0
UP_Agra,3,143019.0,23024.0
UP_Agra,4,78623.0,47536.0
UP_Agra,5,262401.0,9691.0
UP_Agra,6,306449.0,56223.0
UP_Agra,7,327325.0,81548.0
UP_Aligarh,1,12185.0,0.0
UP_Aligarh,2,22071.0,9305.0
UP_Aligarh,3,96113.0,15424.0
UP_Aligarh,4,56549.0,32495.0
UP_Aligarh,5,180263.0,11613.0
UP_Aligarh,6,173789.0,40668.0
UP_Aligarh,7,238406.0,45801.0
UP_Ambedkar Nagar,1,10016.0,0.0
UP_Ambedkar Nagar,2,11618.0,6521.0
UP_Ambedkar Nagar,3,58246.0,6920.0
UP_Ambedkar Nagar,4,22105.0,15917.0
UP_Ambedkar Nagar,5,57736.0,6662.0
UP_Ambedkar Nagar,6,159867.0,25589.0
UP_Ambedkar Nagar,7,182658.0,18808.0
UP_Amethi,1,8507.0,0.0
UP_Amethi,2,10308.0,6788.0
UP_Amethi,3,75752.0,10469.0
UP_Amethi,4,22276.0,17643.0
UP_Amethi,5,54741.0,4946.0
UP_Amethi,6,125931.0,16617.0
UP_Amethi,7,177746.0,41665.0
UP_Amroha,1,6931.0,0.0
UP_Amroha,2,7139.0,4214.0
UP_Amroha,3,48119.0,5755.0
UP_Amroha,4,20195.0,12353.0
UP_Amroha,5,57178.0,7010.0
UP_Amroha,6,117328.0,17846.0
UP_Amroha,7,135677.0,20900.0
UP_Auraiya,1,6035.0,0.0
UP_Auraiya,2,8983.0,4507.0
UP_Auraiya,3,35826.0,9052.0
UP_Auraiya,4,10922.0,9819.0
UP_Auraiya,5,36066.0,2766.0
UP_Auraiya,6,81341.0,14276.0
UP_Auraiya,7,122956.0,10735.0
UP_Ayodhya,1,13397.0,0.0
UP_Ayodhya,2,10249.0,9759.0
UP_Ayodhya,3,58231.0,12014.0
UP_Ayodhya,4,38222.0,17743.0
UP_Ayodhya,5,107898.0,7132.0
UP_Ayodhya,6,164988.0,23488.0
UP_Ayodhya,7,166689.0,39553.0
UP_Azamgarh,1,15908.0,0.0
UP_Azamgarh,2,19548.0,11003.0
UP_Azamgarh,3,109773.0,12468.0
UP_Azamgarh,4,38912.0,23486.0
UP_Azamgarh,5,184884.0,10948.0
UP_Azamgarh,6,302346.0,49266.0
UP_Azamgarh,7,358730.0,54034.0
UP_Baghpat,1,5629.0,0.0
UP_Baghpat,2,8572.0,4417.0
UP_Baghpat,3,72351.0,3994.0
UP_Baghpat,4,31426.0,19121.0
UP_Baghpat,5,102469.0,5354.0
UP_Baghpat,6,132850.0,21275.0
UP_Baghpat,7,116712.0,34483.0
UP_Bahraich,1,11797.0,0.0
UP_Bahraich,2,24141.0,9804.0
UP_Bahraich,3,147288.0,14093.0
UP_Bahraich,4,26949.0,36230.0
UP_Bahraich,5,129910.0,7430.0
UP_Bahraich,6,309492.0,28651.0
UP_Bahraich,7,289144.0,33641.0
UP_Ballia,1,8416.0,0.0
UP_Ballia,2,14542.0,6642.0
UP_Ballia,3,77661.0,12353.0
UP_Ballia,4,46871.0,24790.0
UP_Ballia,5,55633.0,8732.0
UP_Ballia,6,127420.0,28283.0
UP_Ballia,7,203155.0,36843.0
UP_Balrampur,1,11134.0,0.0
UP_Balrampur,2,16742.0,8892.0
UP_Balrampur,3,99920.0,5667.0
UP_Balrampur,4,38067.0,27548.0
UP_Balrampur,5,68455.0,9830.0
UP_Balrampur,6,133760.0,27822.0
UP_Balrampur,7,181193.0,30352.0
UP_Banda,1,6172.0,0.0
UP_Banda,2,7948.0,4499.0
UP_Banda,3,57707.0,6809.0
UP_Banda,4,15128.0,10040.0
UP_Banda,5,65359.0,1833.0
UP_Banda,6,116239.0,11468.0
UP_Banda,7,146349.0,16183.0
UP_Barabanki,1,17686.0,0.0
UP_Barabanki,2,14942.0,14372.0
UP_Barabanki,3,74585.0,10030.0
UP_Barabanki,4,28851.0,19728.0
UP_Barabanki,5,140691.0,7686.0
UP_Barabanki,6,241977.0,22304.0
UP_Barabanki,7,240901.0,25220.0
UP_Bareilly,1,24433.0,0.0
UP_Bareilly,2,23881.0,17705.0
UP_Bareilly,3,147743.0,18487.0
UP_Bareilly,4,98982.0,43557.0
UP_Bareilly,5,228047.0,21666.0
UP_Bareilly,6,250921.0,49673.0
UP_Bareilly,7,296969.0,73382.0
UP_Basti,1,12888.0,0.0
UP_Basti,2,12873.0,8549.0
UP_Basti,3,103802.0,11013.0
UP_Basti,4,26553.0,17065.0
UP_Basti,5,117536.0,2296.0
UP_Basti,6,189583.0,30281.0
UP_Basti,7,203512.0,31951.0
UP_Bhadohi,1,4971.0,0.0
UP_Bhadohi,2,5907.0,3518.0
UP_Bhadohi,3,62819.0,3042.0
UP_Bhadohi,4,23532.0,18679.0
UP_Bhadohi,5,52230.0,4503.0
UP_Bhadohi,6,112580.0,15466.0
UP_Bhadohi,7,120171.0,19590.0
UP_Bijnor,1,14315.0,0.0
UP_Bijnor,2,17433.0,10004.0
UP_Bijnor,3,103554.0,20599.0
UP_Bijnor,4,38802.0,25439.0
UP_Bijnor,5,130490.0,11171.0
UP_Bijnor,6,269482.0,39083.0
UP_Bijnor,7,289268.0,46517.0
UP_Budaun,1,11558.0,0.0
UP_Budaun,2,16242.0,8313.0
UP_Budaun,3,109114.0,8505.0
UP_Budaun,4,36872.0,20985.0
UP_Budaun,5,48939.0,6049.0
UP_Budaun,6,117974.0,22214.0
UP_Budaun,7,194685.0,30603.0
UP_Bulandshahr,1,15857.0,0.0
UP_Bulandshahr,2,26449.0,10199.0
UP_Bulandshahr,3,96680.0,19031.0
UP_Bulandshahr,4,52408.0,36282.0
UP_Bulandshahr,5,197581.0,13603.0
UP_Bulandshahr,6,318539.0,41340.0
UP_Bulandshahr,7,316708.0,45592.0
UP_Chandauli,1,6096.0,0.0
UP_Chandauli,2,11154.0,4477.0
UP_Chandauli,3,54933.0,7094.0
UP_Chandauli,4,26245.0,13043.0
UP_Chandauli,5,49166.0,3676.0
UP_Chandauli,6,108391.0,15227.0
UP_Chandauli,7,159645.0,17075.0
UP_Chitrakoot,1,3383.0,0.0
UP_Chitrakoot,2,5059.0,2048.0
UP_Chitrakoot,3,28565.0,3878.0
UP_Chitrakoot,4,10121.0,4516.0
UP_Chitrakoot,5,21124.0,580.0
UP_Chitrakoot,6,83812.0,4824.0
UP_Chitrakoot,7,108409.0,8477.0
UP_Deoria,1,12388.0,0.0
UP_Deoria,2,15540.0,9714.0
UP_Deoria,3,93917.0,10857.0
UP_Deoria,4,39664.0,25716.0
UP_Deoria,5,73623.0,7150.0
UP_Deoria,6,184752.0,32363.0
UP_Deoria,7,210168.0,48878.0
UP_Etah,1,6788.0,0.0
UP_Etah,2,9870.0,4625.0
UP_Etah,3,42056.0,6048.0
UP_Etah,4,15480.0,9352.0
UP_Etah,5,37235.0,2014.0
UP_Etah,6,99739.0,13307.0
UP_Etah,7,135879.0,17897.0
UP_Etawah,1,9715.0,0.0
UP_Etawah,2,11029.0,6685.0
UP_Etawah,3,53283.0,9293.0
UP_Etawah,4,15447.0,12589.0
UP_Etawah,5,43041.0,4669.0
UP_Etawah,6,100691.0,14064.0
UP_Etawah,7,130574.0,16349.0
UP_Farrukhabad,1,6070.0,0.0
UP_Farrukhabad,2,11881.0,3365.0
UP_Farrukhabad,3,55067.0,11569.0
UP_Farrukhabad,4,18980.0,20591.0
UP_Farrukhabad,5,42020.0,4047.0
UP_Farrukhabad,6,102540.0,10144.0
UP_Farrukhabad,7,142755.0,16265.0
UP_Fatehpur,1,10814.0,0.0
UP_Fatehpur,2,14817.0,8813.0
UP_Fatehpur,3,78985.0,12307.0
UP_Fatehpur,4,19982.0,15614.0
UP_Fatehpur,5,43854.0,6871.0
UP_Fatehpur,6,156551.0,22045.0
UP_Fatehpur,7,254665.0,33553.0
UP_Firozabad,1,8073.0,0.0
UP_Firozabad,2,14005.0,4304.0
UP_Firozabad,3,73941.0,10650.0
UP_Firozabad,4,39788.0,16228.0
UP_Firozabad,5,81821.0,5852.0
UP_Firozabad,6,113875.0,18705.0
UP_Firozabad,7,208985.0,31384.0
UP_Gautam Buddha Nagar,1,20178.0,0.0
UP_Gautam Buddha Nagar,2,26094.0,13178.0
UP_Gautam Buddha Nagar,3,166472.0,16350.0
UP_Gautam Buddha Nagar,4,111055.0,63408.0
UP_Gautam Buddha Nagar,5,454318.0,16687.0
UP_Gautam Buddha Nagar,6,388902.0,106107.0
UP_Gautam Buddha Nagar,7,266943.0,144641.0
UP_Ghaziabad,1,21020.0,2.0
UP_Ghaziabad,2,25698.0,14867.0
UP_Ghaziabad,3,172944.0,18217.0
UP_Ghaziabad,4,108542.0,54381.0
UP_Ghaziabad,5,321024.0,21425.0
UP_Ghaziabad,6,351049.0,100221.0
UP_Ghaziabad,7,367118.0,108706.0
UP_Ghazipur,1,11371.0,0.0
UP_Ghazipur,2,19007.0,8336.0
UP_Ghazipur,3,79354.0,10330.0
UP_Ghazipur,4,31973.0,24565.0
UP_Ghazipur,5,137311.0,8877.0
UP_Ghazipur,6,241026.0,31001.0
UP_Ghazipur,7,322332.0,32623.0
UP_Gonda,1,14118.0,0.0
UP_Gonda,2,18893.0,10547.0
UP_Gonda,3,89136.0,8508.0
UP_Gonda,4,48292.0,21997.0
UP_Gonda,5,221845.0,13181.0
UP_Gonda,6,290301.0,31678.0
UP_Gonda,7,315064.0,43989.0
UP_Gorakhpur,1,20765.0,0.0
UP_Gorakhpur,2,33471.0,14424.0
UP_Gorakhpur,3,145992.0,14978.0
UP_Gorakhpur,4,100120.0,46477.0
UP_Gorakhpur,5,247447.0,25728.0
UP_Gorakhpur,6,351247.0,65272.0
UP_Gorakhpur,7,339604.0,88440.0
UP_Hamirpur,1,5696.0,0.0
UP_Hamirpur,2,4493.0,4611.0
UP_Hamirpur,3,51824.0,3871.0
UP_Hamirpur,4,19200.0,8761.0
UP_Hamirpur,5,40865.0,2802.0
UP_Hamirpur,6,93727.0,11448.0
UP_Hamirpur,7,98936.0,17639.0
UP_Hapur,1,6091.0,0.0
UP_Hapur,2,7375.0,4979.0
UP_Hapur,3,47357.0,4806.0
